otAssetId,tagNumber,deviceType,firmwareVersion,ipAddress,macAddress,vendor,purdueLevel,isInternetFacing
OTA-001937,LT-5172,Sensor,3.5.3,192.168.36.234,7E:15:24:B2:F0:FD,Ironclad Controls Inc.,0,false
OTA-001938,TT-5173,Sensor,1.9.6,192.168.23.218,7D:C5:4E:8C:93:EF,Halberd Valve Corporation,1,false
OTA-001939,PT-5175,Sensor,5.6.5,192.168.36.185,A8:D3:02:7E:14:31,Ironclad Controls Inc.,0,false
OTA-001940,FT-5177,Sensor,5.9.1,192.168.26.252,D1:A3:5B:06:DC:48,Ironclad Controls Inc.,0,false
OTA-001941,FT-5178,Sensor,1.4.2,192.168.10.173,90:AE:2A:30:0A:20,Halberd Valve Corporation,0,false
OTA-001942,FT-5179,Sensor,4.5.4,192.168.17.188,8C:12:FD:55:DD:85,Halberd Valve Corporation,0,false
OTA-001943,FCV-5183,Positioner/RTU,4.6.5,192.168.22.196,3A:82:D4:10:D2:47,Sentinel Automation Services,1,false
OTA-001944,TT-5186,Sensor,3.9.1,192.168.14.61,2D:F8:E1:4F:D7:D3,Sentinel Automation Services,1,false
OTA-001945,LT-5190,Sensor,2.5.9,192.168.6.106,CA:F6:4B:43:4E:CE,Ironclad Controls Inc.,0,false
OTA-001946,PT-5194,Sensor,3.3.3,192.168.21.117,3A:EB:11:BD:14:92,Halberd Valve Corporation,1,false
OTA-001947,FT-5197,Sensor,2.0.1,192.168.20.232,45:AA:5C:14:63:09,Halberd Valve Corporation,1,false
OTA-001948,PT-5204,Sensor,2.8.9,192.168.16.8,7E:CB:5A:83:EC:83,Sentinel Automation Services,0,false
OTA-001949,LT-5205,Sensor,5.1.5,192.168.16.53,80:C0:12:69:A9:01,Halberd Valve Corporation,1,false
OTA-001950,FT-5206,Sensor,2.6.3,192.168.37.46,A8:2C:EF:2F:1F:15,Halberd Valve Corporation,1,false
OTA-001951,TT-5210,Sensor,4.7.8,192.168.6.130,5F:0B:E3:9C:84:F7,Ironclad Controls Inc.,1,false
OTA-001952,FCV-5212,Positioner/RTU,4.6.4,192.168.38.198,E5:3A:52:A2:F6:0D,Sentinel Automation Services,0,false
OTA-001953,TT-5214,Sensor,2.1.3,192.168.15.237,74:AC:8F:4E:81:35,Sentinel Automation Services,1,false
OTA-001954,PT-5217,Sensor,1.6.5,192.168.8.222,F2:27:8B:65:D6:7F,Halberd Valve Corporation,0,false
OTA-001955,FCV-5218,Positioner/RTU,5.3.2,192.168.10.31,6F:91:BF:EC:1B:2B,Halberd Valve Corporation,1,false
OTA-001956,LT-5221,Sensor,3.0.7,192.168.38.205,65:24:BA:8D:8F:5C,Sentinel Automation Services,0,false
OTA-001957,TT-5223,Sensor,3.4.2,192.168.3.200,5E:90:68:01:81:EF,Ironclad Controls Inc.,0,false
OTA-001958,FCV-5225,Positioner/RTU,2.3.7,192.168.9.32,F9:F2:26:23:01:5B,Sentinel Automation Services,0,false
OTA-001959,TT-5230,Sensor,4.6.4,192.168.24.8,58:55:2E:CE:F1:D3,Sentinel Automation Services,1,false
OTA-001960,FT-5232,Sensor,1.2.0,192.168.19.115,DD:E0:92:7B:11:AA,Sentinel Automation Services,0,false
OTA-001961,FT-5234,Sensor,2.7.4,192.168.39.27,53:EE:0C:26:4F:F7,Sentinel Automation Services,0,false
OTA-001962,PT-5235,Sensor,5.4.5,192.168.35.121,A3:0A:B8:C8:A7:19,Sentinel Automation Services,1,false
OTA-001963,FCV-5237,Positioner/RTU,2.3.0,192.168.10.167,CC:AE:6C:B6:A4:0C,Halberd Valve Corporation,1,false
OTA-001964,FCV-5238,Positioner/RTU,5.9.6,192.168.6.204,DC:23:6F:2F:63:09,Ironclad Controls Inc.,0,false
OTA-001965,PT-5241,Sensor,1.1.0,192.168.25.230,D5:B6:B7:F5:E2:9E,Sentinel Automation Services,1,false
OTA-001966,LT-5242,Sensor,1.2.9,192.168.3.143,BE:8E:4B:C9:A7:C2,Ironclad Controls Inc.,0,false
OTA-001967,LT-5246,Sensor,3.6.2,192.168.4.89,A2:BA:5E:C2:E2:DF,Ironclad Controls Inc.,1,false
OTA-001968,LT-5251,Sensor,4.5.1,192.168.19.61,9D:A1:7C:15:19:27,Ironclad Controls Inc.,1,false
OTA-001969,TT-5252,Sensor,2.5.7,192.168.15.102,D5:91:F2:07:FD:6C,Halberd Valve Corporation,0,false
OTA-001970,FCV-5255,Positioner/RTU,1.4.0,192.168.33.22,4F:4C:EC:06:C7:58,Sentinel Automation Services,1,false
OTA-001971,LT-5259,Sensor,5.8.2,192.168.18.42,AA:00:66:6E:C3:4E,Sentinel Automation Services,1,false
OTA-001972,PT-5263,Sensor,5.0.5,192.168.4.134,08:99:F2:27:32:2F,Halberd Valve Corporation,0,false
OTA-001973,PT-5264,Sensor,3.7.0,192.168.4.187,6B:37:CE:96:16:22,Halberd Valve Corporation,1,false
OTA-001974,FCV-5265,Positioner/RTU,5.5.8,192.168.18.190,79:6D:1F:FB:1E:26,Halberd Valve Corporation,1,false
OTA-001975,FCV-5268,Positioner/RTU,5.9.7,192.168.38.39,D5:90:23:38:D0:39,Halberd Valve Corporation,1,false
OTA-001976,PT-5270,Sensor,5.0.6,192.168.30.194,D9:97:8E:53:8B:8C,Ironclad Controls Inc.,1,false
OTA-001977,TT-5271,Sensor,4.9.7,192.168.6.41,F4:18:54:DA:F6:31,Ironclad Controls Inc.,1,false
OTA-001978,TT-5272,Sensor,1.2.9,192.168.36.84,18:15:F8:24:CA:8E,Halberd Valve Corporation,0,false
OTA-001979,TT-5277,Sensor,2.6.7,192.168.22.69,4C:A9:05:F6:E0:3F,Halberd Valve Corporation,0,false
OTA-001980,TT-5280,Sensor,1.9.6,192.168.15.14,C9:A1:E4:B0:FD:60,Ironclad Controls Inc.,1,false
OTA-001981,FT-5281,Sensor,4.2.9,192.168.8.118,87:45:5B:90:2C:63,Ironclad Controls Inc.,0,false
OTA-001982,FT-5285,Sensor,2.1.7,192.168.8.24,AF:16:C9:F4:D0:9F,Ironclad Controls Inc.,0,false
OTA-001983,LT-5290,Sensor,2.9.5,192.168.28.166,79:58:CE:1A:DA:75,Halberd Valve Corporation,1,false
OTA-001984,LT-5295,Sensor,2.7.8,192.168.17.165,F5:C3:6F:24:AF:23,Sentinel Automation Services,0,false
OTA-001985,FT-5296,Sensor,2.5.3,192.168.33.176,3C:CC:CC:14:BF:00,Ironclad Controls Inc.,0,false
OTA-001986,FCV-5298,Positioner/RTU,3.1.4,192.168.3.22,FB:00:28:6C:0B:10,Ironclad Controls Inc.,1,false
OTA-001987,FT-5302,Sensor,4.5.5,192.168.1.219,9B:6B:1E:62:88:76,Sentinel Automation Services,0,false
OTA-001988,FCV-5308,Positioner/RTU,5.4.4,192.168.40.170,57:75:17:C7:0C:CE,Halberd Valve Corporation,1,false
OTA-001989,TT-5310,Sensor,1.5.8,192.168.34.142,91:2F:9F:20:FF:DC,Ironclad Controls Inc.,0,false
OTA-001990,LT-5311,Sensor,2.0.0,192.168.33.121,AE:F9:2A:24:86:8D,Ironclad Controls Inc.,1,false
OTA-001991,TT-5313,Sensor,4.4.5,192.168.1.93,18:A1:BC:19:C4:C2,Halberd Valve Corporation,0,false
OTA-001992,FCV-5316,Positioner/RTU,2.1.6,192.168.31.19,D1:65:77:17:5F:8B,Halberd Valve Corporation,0,false
OTA-001993,FCV-5317,Positioner/RTU,5.0.6,192.168.13.58,48:16:D3:D6:E7:DD,Ironclad Controls Inc.,0,false
OTA-001994,FCV-5318,Positioner/RTU,3.4.4,192.168.4.28,87:0A:39:AC:AF:5B,Halberd Valve Corporation,1,false
OTA-001995,FT-5320,Sensor,2.3.1,192.168.5.143,69:11:E5:9E:C0:89,Sentinel Automation Services,1,false
OTA-001996,FCV-5322,Positioner/RTU,3.3.4,192.168.11.21,8F:8E:E3:28:9F:FB,Sentinel Automation Services,1,false
OTA-001997,TT-5328,Sensor,4.3.3,192.168.9.34,03:DA:96:FB:DF:DE,Ironclad Controls Inc.,1,false
OTA-001998,TT-5334,Sensor,2.5.2,192.168.21.63,92:D7:26:56:84:4E,Sentinel Automation Services,0,false
OTA-001999,FCV-5336,Positioner/RTU,4.2.6,192.168.3.44,C7:01:A7:E4:88:8A,Halberd Valve Corporation,0,false
OTA-002000,FCV-5337,Positioner/RTU,5.6.9,192.168.27.225,40:8A:99:65:B4:F0,Sentinel Automation Services,0,false
OTA-002001,LT-5339,Sensor,4.6.3,192.168.36.105,F5:D9:18:D6:1D:F8,Halberd Valve Corporation,0,false
OTA-002002,PT-5343,Sensor,4.5.7,192.168.29.3,96:A8:3E:25:8D:D1,Sentinel Automation Services,0,false
OTA-002003,FCV-5346,Positioner/RTU,5.1.6,192.168.9.18,A4:B2:87:03:8D:91,Sentinel Automation Services,0,false
OTA-002004,FT-5348,Sensor,1.5.4,192.168.29.183,10:CA:AD:FF:D7:DA,Sentinel Automation Services,0,false
OTA-002005,LT-5351,Sensor,5.8.9,192.168.14.253,FB:C2:00:C9:32:FF,Halberd Valve Corporation,0,false
OTA-002006,FCV-5354,Positioner/RTU,1.5.2,192.168.23.185,EA:3C:43:19:57:A7,Sentinel Automation Services,1,false
OTA-002007,FT-5355,Sensor,4.1.8,192.168.28.14,DA:80:F7:1D:81:FD,Sentinel Automation Services,0,false
OTA-002008,LT-5360,Sensor,2.4.3,192.168.29.201,6A:1D:13:0F:97:D0,Ironclad Controls Inc.,1,false
OTA-002009,FT-5361,Sensor,2.4.1,192.168.18.182,B7:14:9F:69:D4:1C,Halberd Valve Corporation,0,false
OTA-002010,FCV-5364,Positioner/RTU,3.8.9,192.168.7.113,53:C1:86:CD:02:8E,Ironclad Controls Inc.,0,false
OTA-002011,LT-5366,Sensor,5.5.6,192.168.27.179,A2:E8:33:63:53:60,Sentinel Automation Services,0,false
OTA-002012,PT-5372,Sensor,5.1.1,192.168.24.163,4A:9B:41:A0:1F:17,Halberd Valve Corporation,0,false
OTA-002013,PT-5375,Sensor,1.7.2,192.168.33.37,75:93:6E:05:DB:B2,Sentinel Automation Services,0,false
OTA-002014,TT-5376,Sensor,1.9.2,192.168.29.110,21:7F:72:F7:16:0A,Sentinel Automation Services,1,false
OTA-002015,TT-5377,Sensor,2.3.0,192.168.39.218,B6:F9:E3:2B:60:1C,Ironclad Controls Inc.,0,false
OTA-002016,LT-5378,Sensor,4.1.6,192.168.35.26,DE:3E:4F:1F:DA:FE,Sentinel Automation Services,1,false
OTA-002017,FT-5380,Sensor,1.7.9,192.168.1.93,A4:11:DA:B1:AD:6F,Halberd Valve Corporation,0,false
OTA-002018,TT-5385,Sensor,3.1.1,192.168.16.111,51:C4:42:1E:0D:96,Halberd Valve Corporation,0,false
OTA-002019,TT-5388,Sensor,4.3.2,192.168.10.120,4C:8B:75:7B:01:5B,Sentinel Automation Services,1,false
OTA-002020,LT-5390,Sensor,2.2.4,192.168.9.117,0C:96:58:89:EF:0E,Halberd Valve Corporation,1,false
OTA-002021,FT-5393,Sensor,2.6.9,192.168.8.37,16:B9:7F:F9:A1:E7,Sentinel Automation Services,0,false
OTA-002022,FT-5401,Sensor,1.8.4,192.168.34.21,5B:D5:42:29:E4:86,Halberd Valve Corporation,0,false
OTA-002023,FCV-5402,Positioner/RTU,3.1.0,192.168.14.221,8A:47:36:0A:DC:EC,Ironclad Controls Inc.,1,false
OTA-002024,PT-5404,Sensor,3.2.4,192.168.40.122,FC:37:0D:4E:6F:5E,Ironclad Controls Inc.,1,false
OTA-002025,PT-5406,Sensor,5.5.3,192.168.21.126,5B:0F:59:A5:9E:F0,Sentinel Automation Services,0,false
OTA-002026,PT-5407,Sensor,2.1.4,192.168.1.166,3D:92:C5:F1:9F:A9,Sentinel Automation Services,1,false
OTA-002027,PT-5411,Sensor,2.6.5,192.168.17.88,53:4B:F1:AD:8A:8D,Sentinel Automation Services,1,false
OTA-002028,FCV-5412,Positioner/RTU,5.6.1,192.168.8.143,0E:57:3A:6A:43:57,Ironclad Controls Inc.,1,false
OTA-002029,LT-5413,Sensor,4.0.2,192.168.20.125,01:44:63:9F:2F:8B,Sentinel Automation Services,0,false
OTA-002030,PT-5414,Sensor,2.3.2,192.168.5.200,C2:D1:B1:38:5E:7C,Halberd Valve Corporation,1,false
OTA-002031,FCV-5418,Positioner/RTU,1.7.2,192.168.21.90,17:E2:CF:F1:1A:B4,Halberd Valve Corporation,0,false
OTA-002032,LT-5422,Sensor,5.6.3,192.168.40.241,CE:4B:0F:83:30:6F,Ironclad Controls Inc.,0,false
OTA-002033,TT-5425,Sensor,4.8.8,192.168.24.57,15:4B:BD:34:FD:19,Halberd Valve Corporation,0,false
OTA-002034,LT-5427,Sensor,4.7.2,192.168.29.31,51:B3:58:1F:FA:40,Sentinel Automation Services,1,false
OTA-002035,FT-5430,Sensor,2.0.9,192.168.10.159,39:6C:B6:11:6D:16,Sentinel Automation Services,0,false
OTA-002036,FT-5431,Sensor,1.4.7,192.168.7.59,97:22:69:38:67:3C,Ironclad Controls Inc.,0,false
OTA-002037,FCV-5433,Positioner/RTU,4.4.3,192.168.6.242,13:8E:C5:1B:FF:4B,Halberd Valve Corporation,0,false
OTA-002038,FT-5435,Sensor,4.7.2,192.168.7.52,6B:85:31:18:49:C0,Sentinel Automation Services,1,false
OTA-002039,FT-5437,Sensor,3.0.2,192.168.18.46,8C:CB:80:4B:15:00,Ironclad Controls Inc.,0,false
OTA-002040,TT-5442,Sensor,4.6.6,192.168.28.253,4D:1E:2B:85:02:DA,Halberd Valve Corporation,0,false
OTA-002041,TT-5444,Sensor,3.4.4,192.168.9.243,58:6A:3F:8A:D7:93,Ironclad Controls Inc.,0,false
OTA-002042,FCV-5445,Positioner/RTU,3.9.7,192.168.14.101,78:F7:94:D0:8D:1E,Halberd Valve Corporation,1,false
OTA-002043,FT-5448,Sensor,1.6.7,192.168.21.38,12:59:E3:0E:DB:D6,Ironclad Controls Inc.,0,false
OTA-002044,TT-5449,Sensor,1.6.3,192.168.11.52,E4:B8:15:F0:66:72,Halberd Valve Corporation,0,false
OTA-002045,PT-5451,Sensor,5.8.5,192.168.6.35,94:A2:96:57:AC:D0,Halberd Valve Corporation,0,false
OTA-002046,TT-5452,Sensor,4.6.7,192.168.3.81,57:CF:BD:7E:23:71,Sentinel Automation Services,1,false
OTA-002047,FCV-5454,Positioner/RTU,2.9.5,192.168.10.26,B8:97:3F:0B:0A:85,Halberd Valve Corporation,0,false
OTA-002048,PT-5456,Sensor,3.2.9,192.168.30.104,65:BA:B9:79:5C:E1,Halberd Valve Corporation,1,false
OTA-002049,FT-5458,Sensor,2.1.9,192.168.27.178,8B:12:10:D5:02:3C,Halberd Valve Corporation,1,false
OTA-002050,TT-5460,Sensor,1.5.4,192.168.29.127,79:4D:38:EE:65:89,Sentinel Automation Services,1,false
OTA-002051,LT-5462,Sensor,3.7.8,192.168.2.132,F2:06:94:AB:F8:4F,Sentinel Automation Services,0,false
OTA-002052,PT-5463,Sensor,3.4.0,192.168.36.100,AC:65:A5:16:EC:ED,Sentinel Automation Services,1,false
OTA-002053,LT-5469,Sensor,5.3.0,192.168.5.12,76:66:E9:F9:78:CC,Sentinel Automation Services,1,false
OTA-002054,LT-5470,Sensor,3.3.8,192.168.40.107,38:98:DA:33:31:44,Sentinel Automation Services,1,false
OTA-002055,FT-5472,Sensor,5.4.1,192.168.12.254,83:FF:B5:62:BD:8E,Ironclad Controls Inc.,0,false
OTA-002056,TT-5475,Sensor,4.4.2,192.168.3.171,3B:E3:C0:96:E7:01,Halberd Valve Corporation,0,false
OTA-002057,FCV-5476,Positioner/RTU,1.0.8,192.168.11.117,37:05:57:60:46:6B,Halberd Valve Corporation,1,false
OTA-002058,TT-5477,Sensor,5.6.1,192.168.28.225,C7:03:F0:3E:F6:5C,Sentinel Automation Services,1,false
OTA-002059,FT-5479,Sensor,1.2.5,192.168.25.72,F5:45:47:3D:A7:A9,Sentinel Automation Services,1,false
OTA-002060,FT-5481,Sensor,5.5.9,192.168.19.125,FF:94:B6:B3:70:52,Halberd Valve Corporation,0,false
OTA-002061,FCV-5482,Positioner/RTU,4.1.5,192.168.26.101,F5:A8:EE:43:E2:98,Halberd Valve Corporation,1,false
OTA-002062,FT-5484,Sensor,2.7.3,192.168.19.137,30:2E:E4:95:BF:B2,Sentinel Automation Services,1,false
OTA-002063,PT-5489,Sensor,1.8.8,192.168.18.17,B4:B8:1D:8C:5E:4B,Halberd Valve Corporation,0,false
OTA-002064,FCV-5497,Positioner/RTU,5.9.4,192.168.37.201,AE:18:72:B1:69:89,Sentinel Automation Services,1,false
OTA-002065,FCV-5502,Positioner/RTU,5.2.1,192.168.38.173,19:ED:4C:A6:48:86,Ironclad Controls Inc.,0,false
OTA-002066,FCV-5504,Positioner/RTU,5.6.7,192.168.8.250,DC:92:FA:4B:11:67,Ironclad Controls Inc.,1,false
OTA-002067,FCV-5510,Positioner/RTU,1.5.0,192.168.17.199,AC:E8:0B:3B:61:E4,Sentinel Automation Services,0,false
OTA-002068,TT-5513,Sensor,1.3.6,192.168.15.200,7F:39:50:AC:4B:64,Ironclad Controls Inc.,1,false
OTA-002069,LT-5515,Sensor,4.5.1,192.168.23.129,C9:8F:3D:BB:E0:96,Ironclad Controls Inc.,0,false
OTA-002070,PT-5518,Sensor,4.9.7,192.168.12.232,A9:D7:52:FE:D1:A7,Halberd Valve Corporation,0,false
OTA-002071,PT-5519,Sensor,4.1.4,192.168.1.80,E2:6A:ED:AA:30:20,Halberd Valve Corporation,1,false
OTA-002072,TT-5520,Sensor,1.0.7,192.168.24.95,46:39:9B:11:49:9C,Ironclad Controls Inc.,1,false
OTA-002073,FCV-5522,Positioner/RTU,3.2.7,192.168.28.113,1D:D5:F9:F4:1F:A9,Sentinel Automation Services,0,false
OTA-002074,FCV-5524,Positioner/RTU,2.0.0,192.168.10.175,FF:43:AB:EE:E4:D2,Sentinel Automation Services,0,false
OTA-002075,LT-5525,Sensor,2.4.2,192.168.34.163,3C:F2:C2:B8:D1:98,Halberd Valve Corporation,0,false
OTA-002076,LT-5528,Sensor,5.7.3,192.168.29.189,D2:3E:7A:73:2F:6C,Halberd Valve Corporation,1,false
OTA-002077,FCV-5530,Positioner/RTU,1.8.2,192.168.1.180,3D:EC:D2:F6:7E:4C,Halberd Valve Corporation,0,false
OTA-002078,FT-5538,Sensor,5.3.3,192.168.40.160,90:91:C2:5E:A3:1B,Sentinel Automation Services,1,false
OTA-002079,FT-5539,Sensor,5.4.8,192.168.25.239,AE:16:B4:28:8D:6E,Ironclad Controls Inc.,1,false
OTA-002080,FT-5545,Sensor,3.1.5,192.168.23.66,05:9A:A8:B4:67:6D,Sentinel Automation Services,0,false
OTA-002081,FT-5546,Sensor,4.2.0,192.168.29.98,B7:05:20:F1:23:9A,Sentinel Automation Services,1,false
OTA-002082,TT-5553,Sensor,1.4.8,192.168.1.91,38:B5:25:AE:D9:0F,Ironclad Controls Inc.,0,false
OTA-002083,LT-5555,Sensor,1.4.4,192.168.38.112,94:59:29:45:2B:97,Sentinel Automation Services,0,false
OTA-002084,TT-5558,Sensor,3.1.9,192.168.13.49,8B:AC:21:52:F0:06,Halberd Valve Corporation,0,false
OTA-002085,LT-5559,Sensor,3.3.6,192.168.32.92,21:38:1D:80:EA:8C,Halberd Valve Corporation,0,false
OTA-002086,PT-5560,Sensor,5.5.4,192.168.38.218,B1:C7:CE:17:FB:D3,Sentinel Automation Services,0,false
OTA-002087,PT-5562,Sensor,3.6.0,192.168.6.28,BE:84:A9:53:5B:E1,Ironclad Controls Inc.,1,false
OTA-002088,FCV-5563,Positioner/RTU,1.3.4,192.168.11.171,29:67:CF:51:FD:D8,Ironclad Controls Inc.,1,false
OTA-002089,LT-5571,Sensor,1.7.9,192.168.23.198,5E:DC:4A:C4:BA:51,Ironclad Controls Inc.,0,false
OTA-002090,LT-5572,Sensor,5.5.5,192.168.24.182,BD:C5:DB:22:2E:34,Halberd Valve Corporation,0,false
OTA-002091,LT-5575,Sensor,3.9.9,192.168.37.224,04:D1:60:F5:1D:A0,Sentinel Automation Services,0,false
OTA-002092,TT-5577,Sensor,2.4.4,192.168.31.39,53:58:AD:16:D5:66,Sentinel Automation Services,1,false
OTA-002093,TT-5583,Sensor,5.7.4,192.168.28.164,8C:8C:0C:9A:90:B0,Ironclad Controls Inc.,0,false
OTA-002094,FT-5585,Sensor,4.8.4,192.168.6.204,3C:26:DC:B5:95:5A,Ironclad Controls Inc.,0,false
OTA-002095,LT-5586,Sensor,1.2.2,192.168.25.133,66:08:9D:DC:4A:B2,Ironclad Controls Inc.,0,false
OTA-002096,FT-5591,Sensor,1.4.1,192.168.21.3,0C:D6:CD:D8:AE:B2,Halberd Valve Corporation,1,false
OTA-002097,PT-5592,Sensor,3.9.0,192.168.30.179,66:3C:7B:70:6D:DE,Halberd Valve Corporation,1,false
OTA-002098,LT-5594,Sensor,2.2.1,192.168.25.133,7E:7A:DD:9D:4E:DF,Halberd Valve Corporation,1,false
OTA-002099,FT-5595,Sensor,5.8.8,192.168.26.40,4F:B9:C8:2A:6C:60,Sentinel Automation Services,0,false
OTA-002100,FCV-5597,Positioner/RTU,1.9.1,192.168.38.232,6E:2F:C6:98:95:42,Halberd Valve Corporation,0,false
OTA-002101,FT-5598,Sensor,4.3.4,192.168.37.210,7B:67:A1:57:70:76,Sentinel Automation Services,0,false
OTA-002102,FT-5599,Sensor,1.9.1,192.168.8.239,63:B5:11:56:A3:AA,Ironclad Controls Inc.,1,false
OTA-002103,TT-5603,Sensor,4.7.5,192.168.31.46,2E:58:F0:3E:A1:B4,Halberd Valve Corporation,0,false
OTA-002104,PT-5605,Sensor,2.8.9,192.168.9.178,7A:3C:8C:27:DE:39,Halberd Valve Corporation,0,false
OTA-002105,FCV-5606,Positioner/RTU,2.2.6,192.168.12.73,B4:D6:2D:9F:47:60,Ironclad Controls Inc.,1,false
OTA-002106,LT-5610,Sensor,2.4.1,192.168.20.40,2F:5E:AE:26:EB:F4,Ironclad Controls Inc.,1,false
OTA-002107,TT-5612,Sensor,1.6.7,192.168.21.127,B7:F5:50:00:8B:07,Halberd Valve Corporation,1,false
OTA-002108,PT-5613,Sensor,1.6.0,192.168.26.136,96:18:38:4C:78:85,Halberd Valve Corporation,1,false
OTA-002109,FT-5615,Sensor,2.5.7,192.168.26.47,26:D7:96:60:2F:9F,Ironclad Controls Inc.,1,false
OTA-002110,FCV-5616,Positioner/RTU,2.4.4,192.168.11.129,BA:64:2F:32:A9:A3,Halberd Valve Corporation,1,false
OTA-002111,FCV-5621,Positioner/RTU,1.7.2,192.168.37.63,0C:5F:44:37:E5:B2,Halberd Valve Corporation,0,false
OTA-002112,PT-5622,Sensor,4.0.9,192.168.19.232,92:D5:7C:81:87:09,Sentinel Automation Services,0,false
OTA-002113,FCV-5623,Positioner/RTU,1.6.2,192.168.19.47,AC:38:0B:47:28:C8,Halberd Valve Corporation,0,false
OTA-002114,FCV-5628,Positioner/RTU,2.4.4,192.168.33.241,20:49:CE:7D:59:AA,Halberd Valve Corporation,0,false
OTA-002115,LT-5632,Sensor,2.7.0,192.168.35.62,00:DD:AE:D4:4B:0A,Halberd Valve Corporation,1,false
OTA-002116,LT-5633,Sensor,2.0.1,192.168.13.250,24:9E:F3:AD:A7:4E,Sentinel Automation Services,0,false
OTA-002117,FCV-5634,Positioner/RTU,3.4.3,192.168.9.231,D8:14:23:BB:D1:6F,Ironclad Controls Inc.,1,false
OTA-002118,LT-5640,Sensor,4.9.2,192.168.38.126,8E:B5:7C:0D:B5:18,Ironclad Controls Inc.,1,false
OTA-002119,LT-5642,Sensor,5.8.2,192.168.7.33,F9:11:56:5C:54:F3,Halberd Valve Corporation,0,false
OTA-002120,LT-5643,Sensor,2.1.2,192.168.19.186,4E:04:45:6F:5C:EB,Ironclad Controls Inc.,0,false
OTA-002121,TT-5645,Sensor,5.9.7,192.168.36.141,46:06:04:D5:5E:50,Sentinel Automation Services,1,false
OTA-002122,FT-5648,Sensor,1.3.2,192.168.33.251,53:C4:56:0E:47:C9,Halberd Valve Corporation,1,false
OTA-002123,PT-5650,Sensor,3.7.0,192.168.15.170,E3:C2:DC:82:41:CC,Ironclad Controls Inc.,0,false
OTA-002124,FT-5653,Sensor,3.6.7,192.168.17.87,CB:12:CA:FB:98:47,Halberd Valve Corporation,1,false
OTA-002125,FCV-5655,Positioner/RTU,1.8.6,192.168.33.150,7A:63:9F:86:98:AE,Halberd Valve Corporation,1,false
OTA-002126,PT-5657,Sensor,1.1.0,192.168.12.241,2E:00:DC:1C:9E:85,Halberd Valve Corporation,1,false
OTA-002127,PT-5660,Sensor,2.8.8,192.168.16.216,A1:3A:74:5E:E5:83,Ironclad Controls Inc.,0,false
OTA-002128,TT-5669,Sensor,2.1.8,192.168.10.188,E9:89:1D:4C:E1:13,Sentinel Automation Services,0,false
OTA-002129,LT-5670,Sensor,5.9.7,192.168.33.199,6D:2E:80:B9:7F:0A,Sentinel Automation Services,0,false
OTA-002130,PT-5672,Sensor,5.2.7,192.168.14.15,72:10:BE:66:2A:31,Ironclad Controls Inc.,1,false
OTA-002131,PT-5673,Sensor,3.0.3,192.168.27.102,62:53:70:E7:BF:E1,Halberd Valve Corporation,1,false
OTA-002132,LT-5674,Sensor,2.4.9,192.168.12.168,AE:7D:D9:05:E8:D3,Ironclad Controls Inc.,0,false
OTA-002133,PT-5676,Sensor,3.5.0,192.168.5.58,D9:F4:8E:E1:0C:92,Sentinel Automation Services,0,false
OTA-002134,FCV-5685,Positioner/RTU,4.4.9,192.168.32.193,35:53:AB:FE:F6:4F,Ironclad Controls Inc.,0,false
OTA-002135,FCV-5687,Positioner/RTU,2.6.6,192.168.27.162,B0:AF:D3:C6:DD:59,Sentinel Automation Services,0,false
OTA-002136,TT-5689,Sensor,1.8.2,192.168.9.13,62:93:D5:1A:81:70,Halberd Valve Corporation,0,false
OTA-002137,FT-5690,Sensor,4.3.8,192.168.26.209,AC:D7:A9:B8:9B:C1,Halberd Valve Corporation,1,false
OTA-002138,LT-5697,Sensor,1.6.3,192.168.40.214,88:E4:55:CA:A1:D5,Sentinel Automation Services,1,false
OTA-002139,TT-5699,Sensor,5.3.3,192.168.21.222,9B:3B:7C:DB:10:6B,Ironclad Controls Inc.,1,false
OTA-002140,FCV-5701,Positioner/RTU,1.9.1,192.168.18.198,5E:84:6B:43:A5:AE,Ironclad Controls Inc.,1,false
OTA-002141,FT-5707,Sensor,4.3.7,192.168.32.30,09:5E:07:5A:A8:14,Sentinel Automation Services,1,false
OTA-002142,FCV-5710,Positioner/RTU,2.6.5,192.168.11.102,D6:C1:CA:CA:FC:38,Ironclad Controls Inc.,0,false
OTA-002143,FT-5715,Sensor,3.2.4,192.168.8.36,D9:CE:46:5B:CD:87,Ironclad Controls Inc.,0,false
OTA-002144,TT-5717,Sensor,1.5.7,192.168.3.239,5E:93:99:48:96:4F,Halberd Valve Corporation,0,false
OTA-002145,FCV-5720,Positioner/RTU,3.7.8,192.168.18.121,7A:73:EE:08:1F:34,Sentinel Automation Services,1,false
OTA-002146,FT-5721,Sensor,1.6.3,192.168.23.7,28:87:68:3D:DD:96,Halberd Valve Corporation,0,false
OTA-002147,FCV-5722,Positioner/RTU,5.7.6,192.168.17.114,A4:C5:0D:DD:41:4A,Sentinel Automation Services,1,false
OTA-002148,FT-5723,Sensor,1.1.5,192.168.14.106,4C:F7:B8:00:C9:24,Ironclad Controls Inc.,0,false
OTA-002149,FT-5724,Sensor,2.9.7,192.168.19.234,22:B6:5F:3E:45:06,Ironclad Controls Inc.,0,false
OTA-002150,PT-5726,Sensor,1.3.8,192.168.39.153,25:72:63:63:C4:9B,Sentinel Automation Services,1,false
